r,K,H,t_year,A,P2025
0,1038.938033757327,0.3958333333333333,45,5.29,3.6079749442211342e-6
0,1038.938033757327,0.41666666666666663,45,5.29,1.4129032920510927e-6
0,1038.938033757327,0.4375,45,5.29,5.533008795751737e-7
0,1038.938033757327,0.4583333333333333,45,5.29,2.166757377570649e-7
0,1038.938033757327,0.47916666666666663,45,5.29,8.485143808077941e-8
0,1038.938033757327,0.5,45,5.29,3.322830058570229e-8
0,1099.1204198591236,0,45,5.29,174.7409252558225
0,1099.1204198591236,0.020833333333333332,45,5.29,75.75706043222054
0,1099.1204198591236,0.041666666666666664,45,5.29,30.965383770255524
0,1099.1204198591236,0.0625,45,5.29,12.337689217960483
0,1099.1204198591236,0.08333333333333333,45,5.29,4.864731038031499
0,1099.1204198591236,0.10416666666666666,45,5.29,1.9101997693094508
0,1099.1204198591236,0.125,45,5.29,0.7488367601610505
0,1099.1204198591236,0.14583333333333331,45,5.29,0.293370291436586
0,1099.1204198591236,0.16666666666666666,45,5.29,0.11490411596669167
0,1099.1204198591236,0.1875,45,5.29,0.04499996045950871
0,1099.1204198591236,0.20833333333333331,45,5.29,0.01762267667513671
0,1099.1204198591236,0.22916666666666666,45,5.29,0.006901206661959704
0,1099.1204198591236,0.25,45,5.29,0.0027025616835060777
0,1099.1204198591236,0.2708333333333333,45,5.29,0.0010583399449200905
0,1099.1204198591236,0.29166666666666663,45,5.29,4.1445212016236925e-4
0,1099.1204198591236,0.3125,45,5.29,1.6230181947753848e-4
0,1099.1204198591236,0.3333333333333333,45,5.29,6.355831143728014e-5
0,1099.1204198591236,0.35416666666666663,45,5.29,2.488979325657135e-5
0,1099.1204198591236,0.375,45,5.29,9.746983220381781e-6
0,1099.1204198591236,0.3958333333333333,45,5.29,3.8169734928193104e-6
0,1099.1204198591236,0.41666666666666663,45,5.29,1.4947482998223454e-6
0,1099.1204198591236,0.4375,45,5.29,5.853518451603211e-7
0,1099.1204198591236,0.4583333333333333,45,5.29,2.2922707622469976e-7
0,1099.1204198591236,0.47916666666666663,45,5.29,8.976661284765383e-8
0,1099.1204198591236,0.5,45,5.29,3.5153110680605776e-8
0,1159.3028059609198,0,45,5.29,184.30887217184736
0,1159.3028059609198,0.020833333333333332,45,5.29,79.90514155098765
0,1159.3028059609198,0.041666666666666664,45,5.29,32.66089469715712
0,1159.3028059609198,0.0625,45,5.29,13.013239924419413
0,1159.3028059609198,0.08333333333333333,45,5.29,5.13109959630988
0,1159.3028059609198,0.10416666666666666,45,5.29,2.0147928402514665
0,1159.3028059609198,0.125,45,5.29,0.7898393493341339
0,1159.3028059609198,0.14583333333333331,45,5.29,0.30943379442590907
0,1159.3028059609198,0.16666666666666666,45,5.29,0.12119569580348458
0,1159.3028059609198,0.1875,45,5.29,0.047463935239712346
0,1159.3028059609198,0.20833333333333331,45,5.29,0.018587607098270995
0,1159.3028059609198,0.22916666666666666,45,5.29,0.0072790825310583614
0,1159.3028059609198,0.25,45,5.29,0.0028505405653118858
0,1159.3028059609198,0.2708333333333333,45,5.29,0.0011162893943537553
0,1159.3028059609198,0.29166666666666663,45,5.29,4.3714546391765744e-4
0,1159.3028059609198,0.3125,45,5.29,1.7118866261895988e-4
0,1159.3028059609198,0.3333333333333333,45,5.29,6.703844952750585e-5
0,1159.3028059609198,0.35416666666666663,45,5.29,2.6252634962262574e-5
0,1159.3028059609198,0.375,45,5.29,1.0280679707953118e-5
0,1159.3028059609198,0.3958333333333333,45,5.29,4.025972041417485e-6
0,1159.3028059609198,0.41666666666666663,45,5.29,1.5765933075935976e-6
0,1159.3028059609198,0.4375,45,5.29,6.174028107454682e-7
0,1159.3028059609198,0.4583333333333333,45,5.29,2.417784146923346e-7
0,1159.3028059609198,0.47916666666666663,45,5.29,9.468178761452825e-8
0,1159.3028059609198,0.5,45,5.29,3.707792077550926e-8
0,1219.4851920627164,0,45,5.29,193.87681908787224
0,1219.4851920627164,0.020833333333333332,45,5.29,84.05322266975477
0,1219.4851920627164,0.041666666666666664,45,5.29,34.35640562405872
0,1219.4851920627164,0.0625,45,5.29,13.688790630878346
0,1219.4851920627164,0.08333333333333333,45,5.29,5.397468154588263
0,1219.4851920627164,0.10416666666666666,45,5.29,2.1193859111934827
0,1219.4851920627164,0.125,45,5.29,0.8308419385072174
0,1219.4851920627164,0.14583333333333331,45,5.29,0.32549729741523226
0,1219.4851920627164,0.16666666666666666,45,5.29,0.1274872756402775
0,1219.4851920627164,0.1875,45,5.29,0.049927910019916
0,1219.4851920627164,0.20833333333333331,45,5.29,0.019552537521405282
0,1219.4851920627164,0.22916666666666666,45,5.29,0.0076569584001570205
0,1219.4851920627164,0.25,45,5.29,0.0029985194471176943
0,1219.4851920627164,0.2708333333333333,45,5.29,0.0011742388437874203
0,1219.4851920627164,0.29166666666666663,45,5.29,4.5983880767294573e-4
0,1219.4851920627164,0.3125,45,5.29,1.800755057603813e-4
0,1219.4851920627164,0.3333333333333333,45,5.29,7.051858761773156e-5
0,1219.4851920627164,0.35416666666666663,45,5.29,2.7615476667953802e-5
0,1219.4851920627164,0.375,45,5.29,1.0814376195524454e-5
0,1219.4851920627164,0.3958333333333333,45,5.29,4.234970590015661e-6
0,1219.4851920627164,0.41666666666666663,45,5.29,1.65843831536485e-6
0,1219.4851920627164,0.4375,45,5.29,6.494537763306156e-7
0,1219.4851920627164,0.4583333333333333,45,5.29,2.5432975315996946e-7
0,1219.4851920627164,0.47916666666666663,45,5.29,9.959696238140267e-8
0,1219.4851920627164,0.5,45,5.29,3.9002730870412746e-8
0,1279.6675781645126,0,45,5.29,203.4447660038971
0,1279.6675781645126,0.020833333333333332,45,5.29,88.20130378852188
0,1279.6675781645126,0.041666666666666664,45,5.29,36.05191655096032
0,1279.6675781645126,0.0625,45,5.29,14.364341337337276
0,1279.6675781645126,0.08333333333333333,45,5.29,5.663836712866644
0,1279.6675781645126,0.10416666666666666,45,5.29,2.223978982135499
0,1279.6675781645126,0.125,45,5.29,0.8718445276803009
0,1279.6675781645126,0.14583333333333331,45,5.29,0.3415608004045554
0,1279.6675781645126,0.16666666666666666,45,5.29,0.1337788554770704
0,1279.6675781645126,0.1875,45,5.29,0.052391884800119644
0,1279.6675781645126,0.20833333333333331,45,5.29,0.02051746794453957
0,1279.6675781645126,0.22916666666666666,45,5.29,0.008034834269255678
0,1279.6675781645126,0.25,45,5.29,0.0031464983289235023
0,1279.6675781645126,0.2708333333333333,45,5.29,0.0012321882932210852
0,1279.6675781645126,0.29166666666666663,45,5.29,4.825321514282339e-4
0,1279.6675781645126,0.3125,45,5.29,1.889623489018027e-4
0,1279.6675781645126,0.3333333333333333,45,5.29,7.399872570795727e-5
0,1279.6675781645126,0.35416666666666663,45,5.29,2.8978318373645026e-5
0,1279.6675781645126,0.375,45,5.29,1.1348072683095791e-5
0,1279.6675781645126,0.3958333333333333,45,5.29,4.443969138613836e-6
0,1279.6675781645126,0.41666666666666663,45,5.29,1.7402833231361022e-6
0,1279.6675781645126,0.4375,45,5.29,6.815047419157628e-7
0,1279.6675781645126,0.4583333333333333,45,5.29,2.668810916276043e-7
0,1279.6675781645126,0.47916666666666663,45,5.29,1.0451213714827708e-7
0,1279.6675781645126,0.5,45,5.29,4.0927540965316234e-8
0,1339.8499642663091,0,45,5.29,213.01271291992197
0,1339.8499642663091,0.020833333333333332,45,5.29,92.34938490728901
0,1339.8499642663091,0.041666666666666664,45,5.29,37.747427477861926
0,1339.8499642663091,0.0625,45,5.29,15.03989204379621
0,1339.8499642663091,0.08333333333333333,45,5.29,5.930205271145026
0,1339.8499642663091,0.10416666666666666,45,5.29,2.328572053077515
0,1339.8499642663091,0.125,45,5.29,0.9128471168533844
0,1339.8499642663091,0.14583333333333331,45,5.29,0.3576243033938786
0,1339.8499642663091,0.16666666666666666,45,5.29,0.14007043531386335
0,1339.8499642663091,0.1875,45,5.29,0.05485585958032329
0,1339.8499642663091,0.20833333333333331,45,5.29,0.021482398367673856
0,1339.8499642663091,0.22916666666666666,45,5.29,0.008412710138354337
0,1339.8499642663091,0.25,45,5.29,0.003294477210729311
0,1339.8499642663091,0.2708333333333333,45,5.29,0.0012901377426547502
0,1339.8499642663091,0.29166666666666663,45,5.29,5.052254951835222e-4
0,1339.8499642663091,0.3125,45,5.29,1.9784919204322415e-4
0,1339.8499642663091,0.3333333333333333,45,5.29,7.7478863798183e-5
0,1339.8499642663091,0.35416666666666663,45,5.29,3.0341160079336258e-5
0,1339.8499642663091,0.375,45,5.29,1.188176917066713e-5
0,1339.8499642663091,0.3958333333333333,45,5.29,4.652967687212012e-6
0,1339.8499642663091,0.41666666666666663,45,5.29,1.8221283309073548e-6
0,1339.8499642663091,0.4375,45,5.29,7.135557075009101e-7
0,1339.8499642663091,0.4583333333333333,45,5.29,2.794324300952392e-7
0,1339.8499642663091,0.47916666666666663,45,5.29,1.094273119151515e-7
0,1339.8499642663091,0.5,45,5.29,4.285235106021972e-8
0,1400.0323503681054,0,45,5.29,222.58065983594682
0,1400.0323503681054,0.020833333333333332,45,5.29,96.49746602605613
0,1400.0323503681054,0.041666666666666664,45,5.29,39.44293840476352
0,1400.0323503681054,0.0625,45,5.29,15.71544275025514
0,1400.0323503681054,0.08333333333333333,45,5.29,6.196573829423407
0,1400.0323503681054,0.10416666666666666,45,5.29,2.433165124019531
0,1400.0323503681054,0.125,45,5.29,0.9538497060264677
0,1400.0323503681054,0.14583333333333331,45,5.29,0.3736878063832017
0,1400.0323503681054,0.16666666666666666,45,5.29,0.14636201515065625
0,1400.0323503681054,0.1875,45,5.29,0.057319834360526935
0,1400.0323503681054,0.20833333333333331,45,5.29,0.02244732879080814
0,1400.0323503681054,0.22916666666666666,45,5.29,0.008790586007452994
0,1400.0323503681054,0.25,45,5.29,0.003442456092535119
0,1400.0323503681054,0.2708333333333333,45,5.29,0.001348087192088415
0,1400.0323503681054,0.29166666666666663,45,5.29,5.279188389388104e-4
0,1400.0323503681054,0.3125,45,5.29,2.0673603518464554e-4
0,1400.0323503681054,0.3333333333333333,45,5.29,8.095900188840871e-5
0,1400.0323503681054,0.35416666666666663,45,5.29,3.170400178502748e-5
0,1400.0323503681054,0.375,45,5.29,1.2415465658238464e-5
0,1400.0323503681054,0.3958333333333333,45,5.29,4.861966235810187e-6
0,1400.0323503681054,0.41666666666666663,45,5.29,1.903973338678607e-6
0,1400.0323503681054,0.4375,45,5.29,7.456066730860573e-7
0,1400.0323503681054,0.4583333333333333,45,5.29,2.9198376856287405e-7
0,1400.0323503681054,0.47916666666666663,45,5.29,1.1434248668202592e-7
0,1400.0323503681054,0.5,45,5.29,4.4777161155123205e-8
0,1460.214736469902,0,45,5.29,232.1486067519717
0,1460.214736469902,0.020833333333333332,45,5.29,100.64554714482325
0,1460.214736469902,0.041666666666666664,45,5.29,41.13844933166512
0,1460.214736469902,0.0625,45,5.29,16.39099345671407
0,1460.214736469902,0.08333333333333333,45,5.29,6.46294238770179
0,1460.214736469902,0.10416666666666666,45,5.29,2.537758194961547
0,1460.214736469902,0.125,45,5.29,0.9948522951995513
0,1460.214736469902,0.14583333333333331,45,5.29,0.3897513093725249
0,1460.214736469902,0.16666666666666666,45,5.29,0.15265359498744918
0,1460.214736469902,0.1875,45,5.29,0.05978380914073059
0,1460.214736469902,0.20833333333333331,45,5.29,0.02341225921394243
0,1460.214736469902,0.22916666666666666,45,5.29,0.009168461876551653
0,1460.214736469902,0.25,45,5.29,0.003590434974340928
0,1460.214736469902,0.2708333333333333,45,5.29,0.0014060366415220799
0,1460.214736469902,0.29166666666666663,45,5.29,5.506121826940987e-4
0,1460.214736469902,0.3125,45,5.29,2.1562287832606696e-4
0,1460.214736469902,0.3333333333333333,45,5.29,8.443913997863442e-5
0,1460.214736469902,0.35416666666666663,45,5.29,3.306684349071871e-5
0,1460.214736469902,0.375,45,5.29,1.2949162145809802e-5
0,1460.214736469902,0.3958333333333333,45,5.29,5.070964784408363e-6
0,1460.214736469902,0.41666666666666663,45,5.29,1.9858183464498596e-6
0,1460.214736469902,0.4375,45,5.29,7.776576386712046e-7
0,1460.214736469902,0.4583333333333333,45,5.29,3.045351070305089e-7
0,1460.214736469902,0.47916666666666663,45,5.29,1.1925766144890034e-7
0,1460.214736469902,0.5,45,5.29,4.670197125002669e-8
0,1520.3971225716982,0,45,5.29,241.71655366799655
0,1520.3971225716982,0.020833333333333332,45,5.29,104.79362826359036
0,1520.3971225716982,0.041666666666666664,45,5.29,42.83396025856672
0,1520.3971225716982,0.0625,45,5.29,17.066544163173003
0,1520.3971225716982,0.08333333333333333,45,5.29,6.729310945980171
0,1520.3971225716982,0.10416666666666666,45,5.29,2.642351265903563
0,1520.3971225716982,0.125,45,5.29,1.0358548843726347
0,1520.3971225716982,0.14583333333333331,45,5.29,0.405814812361848
0,1520.3971225716982,0.16666666666666666,45,5.29,0.15894517482424209
0,1520.3971225716982,0.1875,45,5.29,0.062247783920934226
0,1520.3971225716982,0.20833333333333331,45,5.29,0.024377189637076715
0,1520.3971225716982,0.22916666666666666,45,5.29,0.00954633774565031
0,1520.3971225716982,0.25,45,5.29,0.003738413856146736
0,1520.3971225716982,0.2708333333333333,45,5.29,0.0014639860909557447
0,1520.3971225716982,0.29166666666666663,45,5.29,5.733055264493869e-4
0,1520.3971225716982,0.3125,45,5.29,2.2450972146748836e-4
0,1520.3971225716982,0.3333333333333333,45,5.29,8.791927806886013e-5
0,1520.3971225716982,0.35416666666666663,45,5.29,3.442968519640993e-5
0,1520.3971225716982,0.375,45,5.29,1.3482858633381137e-5
0,1520.3971225716982,0.3958333333333333,45,5.29,5.279963333006538e-6
0,1520.3971225716982,0.41666666666666663,45,5.29,2.0676633542211116e-6
0,1520.3971225716982,0.4375,45,5.29,8.097086042563518e-7
0,1520.3971225716982,0.4583333333333333,45,5.29,3.1708644549814374e-7
0,1520.3971225716982,0.47916666666666663,45,5.29,1.2417283621577476e-7
0,1520.3971225716982,0.5,45,5.29,4.8626781344930175e-8
0.024999999999999998,76.0198561285849,0,45,5.29,27.975098605702204
0.024999999999999998,76.0198561285849,0.020833333333333332,45,5.29,14.115486443403569
0.024999999999999998,76.0198561285849,0.041666666666666664,45,5.29,6.23168225253675
0.024999999999999998,76.0198561285849,0.0625,45,5.29,2.568457932597832
0.024999999999999998,76.0198561285849,0.08333333333333333,45,5.29,1.0269317991889317
0.024999999999999998,76.0198561285849,0.10416666666666666,45,5.29,0.4054848027846411
0.024999999999999998,76.0198561285849,0.125,45,5.29,0.15930710331019612
0.024999999999999998,76.0198561285849,0.14583333333333331,45,5.29,0.06246519805452981
0.024999999999999998,76.0198561285849,0.16666666666666666,45,5.29,0.024473957931097887
0.024999999999999998,76.0198561285849,0.1875,45,5.29,0.009586017221987467
0.024999999999999998,76.0198561285849,0.20833333333333331,45,5.29,0.00375422629767261
0.024999999999999998,76.0198561285849,0.22916666666666666,45,5.29,0.0014702203154053806
0.024999999999999998,76.0198561285849,0.25,45,5.29,5.757533224637085e-4
0.024999999999999998,76.0198561285849,0.2708333333333333,45,5.29,2.2546927957433553e-4
0.024999999999999998,76.0198561285849,0.29166666666666663,45,5.29,8.829519784858996e-5
0.024999999999999998,76.0198561285849,0.3125,45,5.29,3.4576920719316126e-5
0.024999999999999998,76.0198561285849,0.3333333333333333,45,5.29,1.3540520453808347e-5
0.024999999999999998,76.0198561285849,0.35416666666666663,45,5.29,5.302544572459796e-6
0.024999999999999998,76.0198561285849,0.375,45,5.29,2.0765063784000282e-6
0.024999999999999998,76.0198561285849,0.3958333333333333,45,5.29,8.131715951253943e-7
0.024999999999999998,76.0198561285849,0.41666666666666663,45,5.29,3.1844257417724223e-7
0.024999999999999998,76.0198561285849,0.4375,45,5.29,1.2470390413906285e-7
0.024999999999999998,76.0198561285849,0.4583333333333333,45,5.29,4.883475057815928e-8
0.024999999999999998,76.0198561285849,0.47916666666666663,45,5.29,1.9123963111239442e-8
0.024999999999999998,76.0198561285849,0.5,45,5.29,7.489051559867088e-9
0.024999999999999998,136.2022422303813,0,45,5.29,50.12205166854979
0.024999999999999998,136.2022422303813,0.020833333333333332,45,5.29,25.290246544431394
0.024999999999999998,136.2022422303813,0.041666666666666664,45,5.29,11.165097369128345
0.024999999999999998,136.2022422303813,0.0625,45,5.29,4.601820462571116
0.024999999999999998,136.2022422303813,0.08333333333333333,45,5.29,1.8399194735468363
0.024999999999999998,136.2022422303813,0.10416666666666666,45,5.29,0.7264936049891487
0.024999999999999998,136.2022422303813,0.125,45,5.29,0.2854252267641014
0.024999999999999998,136.2022422303813,0.14583333333333331,45,5.29,0.1119168131810326
0.024999999999999998,136.2022422303813,0.16666666666666666,45,5.29,0.043849174626550386
0.024999999999999998,136.2022422303813,0.1875,45,5.29,0.017174947522727545
0.024999999999999998,136.2022422303813,0.20833333333333331,45,5.29,0.006726322116663426
0.024999999999999998,136.2022422303813,0.22916666666666666,45,5.29,0.0026341447317679736
0.024999999999999998,136.2022422303813,0.25,45,5.29,0.0010315580360808112
0.024999999999999998,136.2022422303813,0.2708333333333333,45,5.29,4.0396579257068454e-4
0.024999999999999998,136.2022422303813,0.29166666666666663,45,5.29,1.5819556281205702e-4
0.024999999999999998,136.2022422303813,0.3125,45,5.29,6.195031628877474e-5
0.024999999999999998,136.2022422303813,0.3333333333333333,45,5.29,2.426009914640662e-5
0.024999999999999998,136.2022422303813,0.35416666666666663,45,5.29,9.500392358990469e-6
0.024999999999999998,136.2022422303813,0.375,45,5.29,3.7204072613000512e-6
0.024999999999999998,136.2022422303813,0.3958333333333333,45,5.29,1.4569324412663315e-6
0.024999999999999998,136.2022422303813,0.41666666666666663,45,5.29,5.705429454008923e-7
0.024999999999999998,136.2022422303813,0.4375,45,5.29,2.2342782824915428e-7
0.024999999999999998,136.2022422303813,0.4583333333333333,45,5.29,8.749559478586871e-8
0.024999999999999998,136.2022422303813,0.47916666666666663,45,5.29,3.426376724097067e-8
0.024999999999999998,136.2022422303813,0.5,45,5.29,1.3417884044761867e-8
0.024999999999999998,196.38462833217767,0,45,5.29,72.26900473139736
0.024999999999999998,196.38462833217767,0.020833333333333332,45,5.29,36.46500664545922
0.024999999999999998,196.38462833217767,0.041666666666666664,45,5.29,16.098512485719937
0.024999999999999998,196.38462833217767,0.0625,45,5.29,6.635182992544399
0.024999999999999998,196.38462833217767,0.08333333333333333,45,5.29,2.6529071479047404
0.024999999999999998,196.38462833217767,0.10416666666666666,45,5.29,1.0475024071936563
0.024999999999999998,196.38462833217767,0.125,45,5.29,0.4115433502180067
0.024999999999999998,196.38462833217767,0.14583333333333331,45,5.29,0.16136842830753534
0.024999999999999998,196.38462833217767,0.16666666666666666,45,5.29,0.06322439132200287
0.024999999999999998,196.38462833217767,0.1875,45,5.29,0.02476387782346762
0.024999999999999998,196.38462833217767,0.20833333333333331,45,5.29,0.009698417935654242
0.024999999999999998,196.38462833217767,0.22916666666666666,45,5.29,0.0037980691481305667
0.024999999999999998,196.38462833217767,0.25,45,5.29,0.0014873627496979137
0.024999999999999998,196.38462833217767,0.2708333333333333,45,5.29,5.824623055670334e-4
0.024999999999999998,196.38462833217767,0.29166666666666663,45,5.29,2.2809592777552407e-4
